LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BEL,CPIFORECAST,TOT,AGRWTH,A,1999,1.134828737,
BEL,CPIFORECAST,TOT,AGRWTH,A,2000,2.679101411,
BEL,CPIFORECAST,TOT,AGRWTH,A,2001,2.43465887,
BEL,CPIFORECAST,TOT,AGRWTH,A,2002,1.547628092,
BEL,CPIFORECAST,TOT,AGRWTH,A,2003,1.516560326,
BEL,CPIFORECAST,TOT,AGRWTH,A,2004,1.857115785,
BEL,CPIFORECAST,TOT,AGRWTH,A,2005,2.5374677,
BEL,CPIFORECAST,TOT,AGRWTH,A,2006,2.327503654,
BEL,CPIFORECAST,TOT,AGRWTH,A,2007,1.816498217,
BEL,CPIFORECAST,TOT,AGRWTH,A,2008,4.489250953,
BEL,CPIFORECAST,TOT,AGRWTH,A,2009,-0.006481602,
BEL,CPIFORECAST,TOT,AGRWTH,A,2010,2.333527794,
BEL,CPIFORECAST,TOT,AGRWTH,A,2011,3.352607433,
BEL,CPIFORECAST,TOT,AGRWTH,A,2012,2.625726693,
BEL,CPIFORECAST,TOT,AGRWTH,A,2013,1.248133771,
BEL,CPIFORECAST,TOT,AGRWTH,A,2014,0.490402602,
BEL,CPIFORECAST,TOT,AGRWTH,A,2015,0.619654536,
BEL,CPIFORECAST,TOT,AGRWTH,A,2016,1.77001475,
BEL,CPIFORECAST,TOT,AGRWTH,A,2017,2.223987292,
BEL,CPIFORECAST,TOT,AGRWTH,A,2018,2.310976538,
BEL,CPIFORECAST,TOT,AGRWTH,A,2019,1.248786446,
BEL,CPIFORECAST,TOT,AGRWTH,A,2020,0.42762471,
BEL,CPIFORECAST,TOT,AGRWTH,A,2021,1.464483868,
BEL,CPIFORECAST,TOT,AGRWTH,A,2022,1.162940342,
FIN,CPIFORECAST,TOT,AGRWTH,A,1991,4.552424765,
FIN,CPIFORECAST,TOT,AGRWTH,A,1992,3.245027042,
FIN,CPIFORECAST,TOT,AGRWTH,A,1993,3.329485927,
FIN,CPIFORECAST,TOT,AGRWTH,A,1994,1.606805293,
FIN,CPIFORECAST,TOT,AGRWTH,A,1995,0.397463002,
FIN,CPIFORECAST,TOT,AGRWTH,A,1996,1.072261425,
FIN,CPIFORECAST,TOT,AGRWTH,A,1997,1.216850123,
FIN,CPIFORECAST,TOT,AGRWTH,A,1998,1.349057037,
FIN,CPIFORECAST,TOT,AGRWTH,A,1999,1.309593879,
FIN,CPIFORECAST,TOT,AGRWTH,A,2000,2.951790403,
FIN,CPIFORECAST,TOT,AGRWTH,A,2001,2.665306521,
FIN,CPIFORECAST,TOT,AGRWTH,A,2002,2.00733592,
FIN,CPIFORECAST,TOT,AGRWTH,A,2003,1.290128702,
FIN,CPIFORECAST,TOT,AGRWTH,A,2004,0.147319099,
FIN,CPIFORECAST,TOT,AGRWTH,A,2005,0.774330633,
FIN,CPIFORECAST,TOT,AGRWTH,A,2006,1.275228335,
FIN,CPIFORECAST,TOT,AGRWTH,A,2007,1.58347263,
FIN,CPIFORECAST,TOT,AGRWTH,A,2008,3.915695297,
FIN,CPIFORECAST,TOT,AGRWTH,A,2009,1.633748329,
FIN,CPIFORECAST,TOT,AGRWTH,A,2010,1.685854496,
FIN,CPIFORECAST,TOT,AGRWTH,A,2011,3.324066683,
FIN,CPIFORECAST,TOT,AGRWTH,A,2012,3.162072885,
FIN,CPIFORECAST,TOT,AGRWTH,A,2013,2.21558484,
FIN,CPIFORECAST,TOT,AGRWTH,A,2014,1.209252975,
FIN,CPIFORECAST,TOT,AGRWTH,A,2015,-0.155590871,
FIN,CPIFORECAST,TOT,AGRWTH,A,2016,0.389166667,
FIN,CPIFORECAST,TOT,AGRWTH,A,2017,0.839233981,
FIN,CPIFORECAST,TOT,AGRWTH,A,2018,1.168935939,
FIN,CPIFORECAST,TOT,AGRWTH,A,2019,1.136714999,
FIN,CPIFORECAST,TOT,AGRWTH,A,2020,0.382959894,
FIN,CPIFORECAST,TOT,AGRWTH,A,2021,1.733656997,
FIN,CPIFORECAST,TOT,AGRWTH,A,2022,1.493435446,
FRA,CPIFORECAST,TOT,AGRWTH,A,1991,3.404539386,
FRA,CPIFORECAST,TOT,AGRWTH,A,1992,2.45319561,
FRA,CPIFORECAST,TOT,AGRWTH,A,1993,2.22342245,
FRA,CPIFORECAST,TOT,AGRWTH,A,1994,1.681930257,
FRA,CPIFORECAST,TOT,AGRWTH,A,1995,1.792673422,
FRA,CPIFORECAST,TOT,AGRWTH,A,1996,2.062939801,
FRA,CPIFORECAST,TOT,AGRWTH,A,1997,1.268919806,
FRA,CPIFORECAST,TOT,AGRWTH,A,1998,0.675378871,
FRA,CPIFORECAST,TOT,AGRWTH,A,1999,0.573766021,
FRA,CPIFORECAST,TOT,AGRWTH,A,2000,1.812344768,
FRA,CPIFORECAST,TOT,AGRWTH,A,2001,1.782214079,
FRA,CPIFORECAST,TOT,AGRWTH,A,2002,1.938353655,
FRA,CPIFORECAST,TOT,AGRWTH,A,2003,2.17152479,
FRA,CPIFORECAST,TOT,AGRWTH,A,2004,2.33640164,
FRA,CPIFORECAST,TOT,AGRWTH,A,2005,1.889293675,
FRA,CPIFORECAST,TOT,AGRWTH,A,2006,1.891847611,
FRA,CPIFORECAST,TOT,AGRWTH,A,2007,1.602285195,
FRA,CPIFORECAST,TOT,AGRWTH,A,2008,3.159619431,
FRA,CPIFORECAST,TOT,AGRWTH,A,2009,0.101974515,
FRA,CPIFORECAST,TOT,AGRWTH,A,2010,1.739012847,
FRA,CPIFORECAST,TOT,AGRWTH,A,2011,2.291456218,
FRA,CPIFORECAST,TOT,AGRWTH,A,2012,2.218468468,
FRA,CPIFORECAST,TOT,AGRWTH,A,2013,0.98982212,
FRA,CPIFORECAST,TOT,AGRWTH,A,2014,0.610897129,
FRA,CPIFORECAST,TOT,AGRWTH,A,2015,0.086741119,
FRA,CPIFORECAST,TOT,AGRWTH,A,2016,0.304997458,
FRA,CPIFORECAST,TOT,AGRWTH,A,2017,1.162278698,
FRA,CPIFORECAST,TOT,AGRWTH,A,2018,2.099108125,
FRA,CPIFORECAST,TOT,AGRWTH,A,2019,1.298241663,
FRA,CPIFORECAST,TOT,AGRWTH,A,2020,0.524075721,
FRA,CPIFORECAST,TOT,AGRWTH,A,2021,1.419036268,
FRA,CPIFORECAST,TOT,AGRWTH,A,2022,0.831387596,
DEU,CPIFORECAST,TOT,AGRWTH,A,1996,1.243053174,
DEU,CPIFORECAST,TOT,AGRWTH,A,1997,1.507482394,
DEU,CPIFORECAST,TOT,AGRWTH,A,1998,0.596205962,
DEU,CPIFORECAST,TOT,AGRWTH,A,1999,0.646551724,
DEU,CPIFORECAST,TOT,AGRWTH,A,2000,1.413276231,
DEU,CPIFORECAST,TOT,AGRWTH,A,2001,1.900337838,
DEU,CPIFORECAST,TOT,AGRWTH,A,2002,1.326150021,
DEU,CPIFORECAST,TOT,AGRWTH,A,2003,1.073619632,
DEU,CPIFORECAST,TOT,AGRWTH,A,2004,1.780475468,
DEU,CPIFORECAST,TOT,AGRWTH,A,2005,1.92823775,
DEU,CPIFORECAST,TOT,AGRWTH,A,2006,1.774744027,
DEU,CPIFORECAST,TOT,AGRWTH,A,2007,2.270767462,
DEU,CPIFORECAST,TOT,AGRWTH,A,2008,2.75435638,
DEU,CPIFORECAST,TOT,AGRWTH,A,2009,0.246170678,
DEU,CPIFORECAST,TOT,AGRWTH,A,2010,1.118690314,
DEU,CPIFORECAST,TOT,AGRWTH,A,2011,2.482460874,
DEU,CPIFORECAST,TOT,AGRWTH,A,2012,2.159031069,
DEU,CPIFORECAST,TOT,AGRWTH,A,2013,1.60652921,
DEU,CPIFORECAST,TOT,AGRWTH,A,2014,0.76942589,
DEU,CPIFORECAST,TOT,AGRWTH,A,2015,0.679644236,
DEU,CPIFORECAST,TOT,AGRWTH,A,2016,0.366697225,
DEU,CPIFORECAST,TOT,AGRWTH,A,2017,1.702233663,
DEU,CPIFORECAST,TOT,AGRWTH,A,2018,1.935009798,
DEU,CPIFORECAST,TOT,AGRWTH,A,2019,1.353624349,
DEU,CPIFORECAST,TOT,AGRWTH,A,2020,0.371424054,
DEU,CPIFORECAST,TOT,AGRWTH,A,2021,2.599757205,
DEU,CPIFORECAST,TOT,AGRWTH,A,2022,1.594440122,
GRC,CPIFORECAST,TOT,AGRWTH,A,1996,7.871795546,
GRC,CPIFORECAST,TOT,AGRWTH,A,1997,5.441224445,
GRC,CPIFORECAST,TOT,AGRWTH,A,1998,4.517152028,
GRC,CPIFORECAST,TOT,AGRWTH,A,1999,2.141227259,
GRC,CPIFORECAST,TOT,AGRWTH,A,2000,2.896958134,
GRC,CPIFORECAST,TOT,AGRWTH,A,2001,3.641591363,
GRC,CPIFORECAST,TOT,AGRWTH,A,2002,3.921279993,
GRC,CPIFORECAST,TOT,AGRWTH,A,2003,3.449703626,
GRC,CPIFORECAST,TOT,AGRWTH,A,2004,3.019738367,
GRC,CPIFORECAST,TOT,AGRWTH,A,2005,3.486386733,
GRC,CPIFORECAST,TOT,AGRWTH,A,2006,3.313607129,
GRC,CPIFORECAST,TOT,AGRWTH,A,2007,2.989299341,
GRC,CPIFORECAST,TOT,AGRWTH,A,2008,4.230308545,
GRC,CPIFORECAST,TOT,AGRWTH,A,2009,1.346933321,
GRC,CPIFORECAST,TOT,AGRWTH,A,2010,4.704351877,
GRC,CPIFORECAST,TOT,AGRWTH,A,2011,3.117890513,
GRC,CPIFORECAST,TOT,AGRWTH,A,2012,1.034738222,
GRC,CPIFORECAST,TOT,AGRWTH,A,2013,-0.854122349,
GRC,CPIFORECAST,TOT,AGRWTH,A,2014,-1.393810344,
GRC,CPIFORECAST,TOT,AGRWTH,A,2015,-1.09372038,
GRC,CPIFORECAST,TOT,AGRWTH,A,2016,0.013333111,
GRC,CPIFORECAST,TOT,AGRWTH,A,2017,1.138162609,
GRC,CPIFORECAST,TOT,AGRWTH,A,2018,0.774401898,
GRC,CPIFORECAST,TOT,AGRWTH,A,2019,0.517478173,
GRC,CPIFORECAST,TOT,AGRWTH,A,2020,-1.262229885,
GRC,CPIFORECAST,TOT,AGRWTH,A,2021,0.16979725,
GRC,CPIFORECAST,TOT,AGRWTH,A,2022,1.147578623,
IRL,CPIFORECAST,TOT,AGRWTH,A,1996,2.148241179,
IRL,CPIFORECAST,TOT,AGRWTH,A,1997,1.253616201,
IRL,CPIFORECAST,TOT,AGRWTH,A,1998,2.142857143,
IRL,CPIFORECAST,TOT,AGRWTH,A,1999,2.447552448,
IRL,CPIFORECAST,TOT,AGRWTH,A,2000,5.278725825,
IRL,CPIFORECAST,TOT,AGRWTH,A,2001,3.98746488,
IRL,CPIFORECAST,TOT,AGRWTH,A,2002,4.697079913,
IRL,CPIFORECAST,TOT,AGRWTH,A,2003,4.019851117,
IRL,CPIFORECAST,TOT,AGRWTH,A,2004,2.299618321,
IRL,CPIFORECAST,TOT,AGRWTH,A,2005,2.182632217,
IRL,CPIFORECAST,TOT,AGRWTH,A,2006,2.68370607,
IRL,CPIFORECAST,TOT,AGRWTH,A,2007,2.880256023,
IRL,CPIFORECAST,TOT,AGRWTH,A,2008,3.119329474,
IRL,CPIFORECAST,TOT,AGRWTH,A,2009,-1.692642869,
IRL,CPIFORECAST,TOT,AGRWTH,A,2010,-1.61097852,
IRL,CPIFORECAST,TOT,AGRWTH,A,2011,1.212856277,
IRL,CPIFORECAST,TOT,AGRWTH,A,2012,1.900196867,
IRL,CPIFORECAST,TOT,AGRWTH,A,2013,0.529189416,
IRL,CPIFORECAST,TOT,AGRWTH,A,2014,0.300802139,
IRL,CPIFORECAST,TOT,AGRWTH,A,2015,-0.033322226,
IRL,CPIFORECAST,TOT,AGRWTH,A,2016,-0.208333333,
IRL,CPIFORECAST,TOT,AGRWTH,A,2017,0.258872651,
IRL,CPIFORECAST,TOT,AGRWTH,A,2018,0.716308512,
IRL,CPIFORECAST,TOT,AGRWTH,A,2019,0.876612636,
IRL,CPIFORECAST,TOT,AGRWTH,A,2020,-0.459091654,
IRL,CPIFORECAST,TOT,AGRWTH,A,2021,0.828752382,
IRL,CPIFORECAST,TOT,AGRWTH,A,2022,1.565360595,
ITA,CPIFORECAST,TOT,AGRWTH,A,1991,6.217444309,
ITA,CPIFORECAST,TOT,AGRWTH,A,1992,4.977045075,
ITA,CPIFORECAST,TOT,AGRWTH,A,1993,4.512473909,
ITA,CPIFORECAST,TOT,AGRWTH,A,1994,4.174988112,
ITA,CPIFORECAST,TOT,AGRWTH,A,1995,5.386160307,
ITA,CPIFORECAST,TOT,AGRWTH,A,1996,4.000590334,
ITA,CPIFORECAST,TOT,AGRWTH,A,1997,1.910208055,
ITA,CPIFORECAST,TOT,AGRWTH,A,1998,1.946036294,
ITA,CPIFORECAST,TOT,AGRWTH,A,1999,1.639536245,
ITA,CPIFORECAST,TOT,AGRWTH,A,2000,2.615508699,
ITA,CPIFORECAST,TOT,AGRWTH,A,2001,2.324275769,
ITA,CPIFORECAST,TOT,AGRWTH,A,2002,2.611653682,
ITA,CPIFORECAST,TOT,AGRWTH,A,2003,2.812533419,
ITA,CPIFORECAST,TOT,AGRWTH,A,2004,2.257125026,
ITA,CPIFORECAST,TOT,AGRWTH,A,2005,2.207303428,
ITA,CPIFORECAST,TOT,AGRWTH,A,2006,2.229299363,
ITA,CPIFORECAST,TOT,AGRWTH,A,2007,2.024922118,
ITA,CPIFORECAST,TOT,AGRWTH,A,2008,3.492366412,
ITA,CPIFORECAST,TOT,AGRWTH,A,2009,0.765259082,
ITA,CPIFORECAST,TOT,AGRWTH,A,2010,1.619544332,
ITA,CPIFORECAST,TOT,AGRWTH,A,2011,2.935350261,
ITA,CPIFORECAST,TOT,AGRWTH,A,2012,3.315255423,
ITA,CPIFORECAST,TOT,AGRWTH,A,2013,1.244602489,
ITA,CPIFORECAST,TOT,AGRWTH,A,2014,0.234152868,
ITA,CPIFORECAST,TOT,AGRWTH,A,2015,0.10845987,
ITA,CPIFORECAST,TOT,AGRWTH,A,2016,-0.050004167,
ITA,CPIFORECAST,TOT,AGRWTH,A,2017,1.325773368,
ITA,CPIFORECAST,TOT,AGRWTH,A,2018,1.242593812,
ITA,CPIFORECAST,TOT,AGRWTH,A,2019,0.633991709,
ITA,CPIFORECAST,TOT,AGRWTH,A,2020,-0.145384056,
ITA,CPIFORECAST,TOT,AGRWTH,A,2021,1.325725635,
ITA,CPIFORECAST,TOT,AGRWTH,A,2022,0.962209269,
LUX,CPIFORECAST,TOT,AGRWTH,A,1996,1.15778592,
LUX,CPIFORECAST,TOT,AGRWTH,A,1997,1.382769348,
LUX,CPIFORECAST,TOT,AGRWTH,A,1998,0.969390311,
LUX,CPIFORECAST,TOT,AGRWTH,A,1999,1.018382991,
LUX,CPIFORECAST,TOT,AGRWTH,A,2000,3.778288044,
LUX,CPIFORECAST,TOT,AGRWTH,A,2001,2.403095272,
LUX,CPIFORECAST,TOT,AGRWTH,A,2002,2.054375079,
LUX,CPIFORECAST,TOT,AGRWTH,A,2003,2.528163034,
LUX,CPIFORECAST,TOT,AGRWTH,A,2004,3.243225336,
LUX,CPIFORECAST,TOT,AGRWTH,A,2005,3.764907214,
LUX,CPIFORECAST,TOT,AGRWTH,A,2006,2.959336185,
LUX,CPIFORECAST,TOT,AGRWTH,A,2007,2.651022165,
LUX,CPIFORECAST,TOT,AGRWTH,A,2008,4.09230109,
LUX,CPIFORECAST,TOT,AGRWTH,A,2009,0.008432493,
LUX,CPIFORECAST,TOT,AGRWTH,A,2010,2.798414825,
LUX,CPIFORECAST,TOT,AGRWTH,A,2011,3.732023404,
LUX,CPIFORECAST,TOT,AGRWTH,A,2012,2.892260655,
LUX,CPIFORECAST,TOT,AGRWTH,A,2013,1.69921358,
LUX,CPIFORECAST,TOT,AGRWTH,A,2014,0.695196595,
LUX,CPIFORECAST,TOT,AGRWTH,A,2015,0.058366894,
LUX,CPIFORECAST,TOT,AGRWTH,A,2016,0.038333014,
LUX,CPIFORECAST,TOT,AGRWTH,A,2017,2.109173907,
LUX,CPIFORECAST,TOT,AGRWTH,A,2018,2.015842844,
LUX,CPIFORECAST,TOT,AGRWTH,A,2019,1.649740104,
LUX,CPIFORECAST,TOT,AGRWTH,A,2020,0.003933507,
LUX,CPIFORECAST,TOT,AGRWTH,A,2021,2.243126687,
LUX,CPIFORECAST,TOT,AGRWTH,A,2022,1.328205957,
NLD,CPIFORECAST,TOT,AGRWTH,A,1991,3.160675535,
NLD,CPIFORECAST,TOT,AGRWTH,A,1992,2.826047192,
NLD,CPIFORECAST,TOT,AGRWTH,A,1993,1.618785022,
NLD,CPIFORECAST,TOT,AGRWTH,A,1994,2.135667396,
NLD,CPIFORECAST,TOT,AGRWTH,A,1995,1.379724055,
NLD,CPIFORECAST,TOT,AGRWTH,A,1996,1.431100884,
NLD,CPIFORECAST,TOT,AGRWTH,A,1997,1.859631706,
NLD,CPIFORECAST,TOT,AGRWTH,A,1998,1.776948403,
NLD,CPIFORECAST,TOT,AGRWTH,A,1999,2.033213435,
NLD,CPIFORECAST,TOT,AGRWTH,A,2000,2.337213428,
NLD,CPIFORECAST,TOT,AGRWTH,A,2001,5.119056939,
NLD,CPIFORECAST,TOT,AGRWTH,A,2002,3.859003277,
NLD,CPIFORECAST,TOT,AGRWTH,A,2003,2.234287763,
NLD,CPIFORECAST,TOT,AGRWTH,A,2004,1.385827087,
NLD,CPIFORECAST,TOT,AGRWTH,A,2005,1.49240455,
NLD,CPIFORECAST,TOT,AGRWTH,A,2006,1.649641149,
NLD,CPIFORECAST,TOT,AGRWTH,A,2007,1.584549208,
NLD,CPIFORECAST,TOT,AGRWTH,A,2008,2.209606081,
NLD,CPIFORECAST,TOT,AGRWTH,A,2009,0.974349511,
NLD,CPIFORECAST,TOT,AGRWTH,A,2010,0.931137834,
NLD,CPIFORECAST,TOT,AGRWTH,A,2011,2.475216151,
NLD,CPIFORECAST,TOT,AGRWTH,A,2012,2.824479411,
NLD,CPIFORECAST,TOT,AGRWTH,A,2013,2.562163834,
NLD,CPIFORECAST,TOT,AGRWTH,A,2014,0.318343275,
NLD,CPIFORECAST,TOT,AGRWTH,A,2015,0.212112102,
NLD,CPIFORECAST,TOT,AGRWTH,A,2016,0.104164931,
NLD,CPIFORECAST,TOT,AGRWTH,A,2017,1.293630907,
NLD,CPIFORECAST,TOT,AGRWTH,A,2018,1.60090729,
NLD,CPIFORECAST,TOT,AGRWTH,A,2019,2.6757476,
NLD,CPIFORECAST,TOT,AGRWTH,A,2020,1.112362824,
NLD,CPIFORECAST,TOT,AGRWTH,A,2021,1.791568391,
NLD,CPIFORECAST,TOT,AGRWTH,A,2022,1.475892688,
PRT,CPIFORECAST,TOT,AGRWTH,A,1991,11.42788404,
PRT,CPIFORECAST,TOT,AGRWTH,A,1992,8.863219259,
PRT,CPIFORECAST,TOT,AGRWTH,A,1993,5.930186434,
PRT,CPIFORECAST,TOT,AGRWTH,A,1994,4.970979217,
PRT,CPIFORECAST,TOT,AGRWTH,A,1995,3.968607866,
PRT,CPIFORECAST,TOT,AGRWTH,A,1996,2.935269641,
PRT,CPIFORECAST,TOT,AGRWTH,A,1997,1.88968335,
PRT,CPIFORECAST,TOT,AGRWTH,A,1998,2.215294333,
PRT,CPIFORECAST,TOT,AGRWTH,A,1999,2.169674788,
PRT,CPIFORECAST,TOT,AGRWTH,A,2000,2.804930872,
PRT,CPIFORECAST,TOT,AGRWTH,A,2001,4.410307799,
PRT,CPIFORECAST,TOT,AGRWTH,A,2002,3.700512597,
PRT,CPIFORECAST,TOT,AGRWTH,A,2003,3.237171734,
PRT,CPIFORECAST,TOT,AGRWTH,A,2004,2.510161877,
PRT,CPIFORECAST,TOT,AGRWTH,A,2005,2.129689441,
PRT,CPIFORECAST,TOT,AGRWTH,A,2006,3.045695158,
PRT,CPIFORECAST,TOT,AGRWTH,A,2007,2.422142061,
PRT,CPIFORECAST,TOT,AGRWTH,A,2008,2.651595475,
PRT,CPIFORECAST,TOT,AGRWTH,A,2009,-0.902648668,
PRT,CPIFORECAST,TOT,AGRWTH,A,2010,1.391230264,
PRT,CPIFORECAST,TOT,AGRWTH,A,2011,3.554157094,
PRT,CPIFORECAST,TOT,AGRWTH,A,2012,2.776123268,
PRT,CPIFORECAST,TOT,AGRWTH,A,2013,0.440110532,
PRT,CPIFORECAST,TOT,AGRWTH,A,2014,-0.159719028,
PRT,CPIFORECAST,TOT,AGRWTH,A,2015,0.507563194,
PRT,CPIFORECAST,TOT,AGRWTH,A,2016,0.635833333,
PRT,CPIFORECAST,TOT,AGRWTH,A,2017,1.555940147,
PRT,CPIFORECAST,TOT,AGRWTH,A,2018,1.167626099,
PRT,CPIFORECAST,TOT,AGRWTH,A,2019,0.299821075,
PRT,CPIFORECAST,TOT,AGRWTH,A,2020,-0.121337767,
PRT,CPIFORECAST,TOT,AGRWTH,A,2021,0.948969057,
PRT,CPIFORECAST,TOT,AGRWTH,A,2022,0.975167238,
SVK,CPIFORECAST,TOT,AGRWTH,A,1996,5.778160611,
SVK,CPIFORECAST,TOT,AGRWTH,A,1997,6.013709815,
SVK,CPIFORECAST,TOT,AGRWTH,A,1998,6.686369335,
SVK,CPIFORECAST,TOT,AGRWTH,A,1999,10.4460823,
SVK,CPIFORECAST,TOT,AGRWTH,A,2000,12.1897089,
SVK,CPIFORECAST,TOT,AGRWTH,A,2001,7.152728849,
SVK,CPIFORECAST,TOT,AGRWTH,A,2002,3.502649115,
SVK,CPIFORECAST,TOT,AGRWTH,A,2003,8.433411115,
SVK,CPIFORECAST,TOT,AGRWTH,A,2004,7.47329758,
SVK,CPIFORECAST,TOT,AGRWTH,A,2005,2.788581493,
SVK,CPIFORECAST,TOT,AGRWTH,A,2006,4.264194433,
SVK,CPIFORECAST,TOT,AGRWTH,A,2007,1.889856207,
SVK,CPIFORECAST,TOT,AGRWTH,A,2008,3.936176341,
SVK,CPIFORECAST,TOT,AGRWTH,A,2009,0.925532504,
SVK,CPIFORECAST,TOT,AGRWTH,A,2010,0.694647825,
SVK,CPIFORECAST,TOT,AGRWTH,A,2011,4.080964889,
SVK,CPIFORECAST,TOT,AGRWTH,A,2012,3.74193323,
SVK,CPIFORECAST,TOT,AGRWTH,A,2013,1.463829357,
SVK,CPIFORECAST,TOT,AGRWTH,A,2014,-0.102043356,
SVK,CPIFORECAST,TOT,AGRWTH,A,2015,-0.343813842,
SVK,CPIFORECAST,TOT,AGRWTH,A,2016,-0.481666667,
SVK,CPIFORECAST,TOT,AGRWTH,A,2017,1.390866005,
SVK,CPIFORECAST,TOT,AGRWTH,A,2018,2.53297325,
SVK,CPIFORECAST,TOT,AGRWTH,A,2019,2.771647201,
SVK,CPIFORECAST,TOT,AGRWTH,A,2020,2.014248655,
SVK,CPIFORECAST,TOT,AGRWTH,A,2021,1.066182404,
SVK,CPIFORECAST,TOT,AGRWTH,A,2022,2.16714288,
ESP,CPIFORECAST,TOT,AGRWTH,A,1993,4.872251932,
ESP,CPIFORECAST,TOT,AGRWTH,A,1994,4.62700661,
ESP,CPIFORECAST,TOT,AGRWTH,A,1995,4.575812274,
ESP,CPIFORECAST,TOT,AGRWTH,A,1996,3.568819846,
ESP,CPIFORECAST,TOT,AGRWTH,A,1997,1.879043023,
ESP,CPIFORECAST,TOT,AGRWTH,A,1998,1.765017134,
ESP,CPIFORECAST,TOT,AGRWTH,A,1999,2.23207101,
ESP,CPIFORECAST,TOT,AGRWTH,A,2000,3.485105352,
ESP,CPIFORECAST,TOT,AGRWTH,A,2001,2.824779424,
ESP,CPIFORECAST,TOT,AGRWTH,A,2002,3.590449745,
ESP,CPIFORECAST,TOT,AGRWTH,A,2003,3.103474793,
ESP,CPIFORECAST,TOT,AGRWTH,A,2004,3.053744193,
ESP,CPIFORECAST,TOT,AGRWTH,A,2005,3.384065014,
ESP,CPIFORECAST,TOT,AGRWTH,A,2006,3.561320519,
ESP,CPIFORECAST,TOT,AGRWTH,A,2007,2.843016069,
ESP,CPIFORECAST,TOT,AGRWTH,A,2008,4.130671575,
ESP,CPIFORECAST,TOT,AGRWTH,A,2009,-0.238964787,
ESP,CPIFORECAST,TOT,AGRWTH,A,2010,2.042845521,
ESP,CPIFORECAST,TOT,AGRWTH,A,2011,3.049871556,
ESP,CPIFORECAST,TOT,AGRWTH,A,2012,2.436110132,
ESP,CPIFORECAST,TOT,AGRWTH,A,2013,1.529785931,
ESP,CPIFORECAST,TOT,AGRWTH,A,2014,-0.190098355,
ESP,CPIFORECAST,TOT,AGRWTH,A,2015,-0.629347466,
ESP,CPIFORECAST,TOT,AGRWTH,A,2016,-0.336666667,
ESP,CPIFORECAST,TOT,AGRWTH,A,2017,2.036021272,
ESP,CPIFORECAST,TOT,AGRWTH,A,2018,1.735624554,
ESP,CPIFORECAST,TOT,AGRWTH,A,2019,0.779708254,
ESP,CPIFORECAST,TOT,AGRWTH,A,2020,-0.3372843,
ESP,CPIFORECAST,TOT,AGRWTH,A,2021,1.603775573,
ESP,CPIFORECAST,TOT,AGRWTH,A,2022,1.067692772,
GBR,CPIFORECAST,TOT,AGRWTH,A,1991,7.53506416,
GBR,CPIFORECAST,TOT,AGRWTH,A,1992,4.23199667,
GBR,CPIFORECAST,TOT,AGRWTH,A,1993,2.555910543,
GBR,CPIFORECAST,TOT,AGRWTH,A,1994,1.985981308,
GBR,CPIFORECAST,TOT,AGRWTH,A,1995,2.609138348,
GBR,CPIFORECAST,TOT,AGRWTH,A,1996,2.431158521,
GBR,CPIFORECAST,TOT,AGRWTH,A,1997,1.816420441,
GBR,CPIFORECAST,TOT,AGRWTH,A,1998,1.558039962,
GBR,CPIFORECAST,TOT,AGRWTH,A,1999,1.346761916,
GBR,CPIFORECAST,TOT,AGRWTH,A,2000,0.797319159,
GBR,CPIFORECAST,TOT,AGRWTH,A,2001,1.238106156,
GBR,CPIFORECAST,TOT,AGRWTH,A,2002,1.234288303,
GBR,CPIFORECAST,TOT,AGRWTH,A,2003,1.375838926,
GBR,CPIFORECAST,TOT,AGRWTH,A,2004,1.346132627,
GBR,CPIFORECAST,TOT,AGRWTH,A,2005,2.035928144,
GBR,CPIFORECAST,TOT,AGRWTH,A,2006,2.34741784,
GBR,CPIFORECAST,TOT,AGRWTH,A,2007,2.314428691,
GBR,CPIFORECAST,TOT,AGRWTH,A,2008,3.596902384,
GBR,CPIFORECAST,TOT,AGRWTH,A,2009,2.183534966,
GBR,CPIFORECAST,TOT,AGRWTH,A,2010,3.301568967,
GBR,CPIFORECAST,TOT,AGRWTH,A,2011,4.463287365,
GBR,CPIFORECAST,TOT,AGRWTH,A,2012,2.800820623,
GBR,CPIFORECAST,TOT,AGRWTH,A,2013,2.568329718,
GBR,CPIFORECAST,TOT,AGRWTH,A,2014,1.471956687,
GBR,CPIFORECAST,TOT,AGRWTH,A,2015,0.050020842,
GBR,CPIFORECAST,TOT,AGRWTH,A,2016,0.641613199,
GBR,CPIFORECAST,TOT,AGRWTH,A,2017,2.690842855,
GBR,CPIFORECAST,TOT,AGRWTH,A,2018,2.475207611,
GBR,CPIFORECAST,TOT,AGRWTH,A,2019,1.778127459,
GBR,CPIFORECAST,TOT,AGRWTH,A,2020,0.881261595,
GBR,CPIFORECAST,TOT,AGRWTH,A,2021,1.256416578,
GBR,CPIFORECAST,TOT,AGRWTH,A,2022,1.669954425,
EST,CPIFORECAST,TOT,AGRWTH,A,1997,9.311401268,
EST,CPIFORECAST,TOT,AGRWTH,A,1998,8.781822428,
EST,CPIFORECAST,TOT,AGRWTH,A,1999,3.097874429,
EST,CPIFORECAST,TOT,AGRWTH,A,2000,3.931514593,
EST,CPIFORECAST,TOT,AGRWTH,A,2001,5.626243398,
EST,CPIFORECAST,TOT,AGRWTH,A,2002,3.588075881,
